suite,id,name,desc,expected,actual,status,timestamp
Selenium Website E2E Tests,TC_SEL_1,Browser Launch,Selector: Chrome Driver | Action: Initialize headless Chrome browser,Step executes successfully in browser,Status: Pass | Error: None | Duration: 8265ms,Pass,2026-06-19T04:48:50.000Z
Selenium Website E2E Tests,TC_SEL_114,Responsive: Laptop 1366x768,Selector: viewport 1366x768 | Action: Resize browser to 1366x768 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 471ms,Pass,2026-06-19T04:50:47.357Z
Selenium Website E2E Tests,TC_SEL_115,Responsive: Tablet Landscape 1024x768,Selector: viewport 1024x768 | Action: Resize browser to 1024x768 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 436ms,Pass,2026-06-19T04:50:47.841Z
Selenium Website E2E Tests,TC_SEL_116,Responsive: Tablet Portrait 768x1024,Selector: viewport 768x1024 | Action: Resize browser to 768x1024 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 411ms,Pass,2026-06-19T04:50:48.293Z
Selenium Website E2E Tests,TC_SEL_117,Responsive: Mobile Large 425x812,Selector: viewport 425x812 | Action: Resize browser to 425x812 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 282ms,Pass,2026-06-19T04:50:48.719Z
Selenium Website E2E Tests,TC_SEL_118,Responsive: Mobile Medium 375x667,Selector: viewport 375x667 | Action: Resize browser to 375x667 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 169ms,Pass,2026-06-19T04:50:49.019Z
Selenium Website E2E Tests,TC_SEL_119,Responsive: Mobile Small 320x568,Selector: viewport 320x568 | Action: Resize browser to 320x568 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 353ms,Pass,2026-06-19T04:50:49.199Z
Selenium Website E2E Tests,TC_SEL_120,Responsive: 4K 3840x2160,Selector: viewport 3840x2160 | Action: Resize browser to 3840x2160 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 192ms,Pass,2026-06-19T04:50:49.569Z
Selenium Website E2E Tests,TC_SEL_121,Responsive: Wide 2560x1440,Selector: viewport 2560x1440 | Action: Resize browser to 2560x1440 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 350ms,Pass,2026-06-19T04:50:49.768Z
Selenium Website E2E Tests,TC_SEL_122,Responsive: Ultrawide 3440x1440,Selector: viewport 3440x1440 | Action: Resize browser to 3440x1440 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 389ms,Pass,2026-06-19T04:50:50.124Z
Selenium Website E2E Tests,TC_SEL_123,Responsive: Mobile Landscape 812x375,Selector: viewport 812x375 | Action: Resize browser to 812x375 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 303ms,Pass,2026-06-19T04:50:50.521Z
Selenium Website E2E Tests,TC_SEL_124,Responsive: iPad Pro 1024x1366,Selector: viewport 1024x1366 | Action: Resize browser to 1024x1366 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 193ms,Pass,2026-06-19T04:50:50.842Z
Selenium Website E2E Tests,TC_SEL_125,Responsive: Surface Pro 912x1368,Selector: viewport 912x1368 | Action: Resize browser to 912x1368 — verify Sign-In page renders correctly and no overflow,Step executes successfully in browser,Status: Pass | Error: None | Duration: 437ms,Pass,2026-06-19T04:50:51.051Z
Selenium Website E2E Tests,TC_SEL_126,A11y: Tab Order - Email First,Selector: #email | Action: Tab key starts focus on email input first,Step executes successfully in browser,Status: Pass | Error: None | Duration: 27ms,Pass,2026-06-19T04:50:51.507Z
Selenium Website E2E Tests,TC_SEL_127,A11y: Tab Order - Password Second,Selector: #password | Action: Tab moves focus to password input,Step executes successfully in browser,Status: Pass | Error: None | Duration: 46ms,Pass,2026-06-19T04:50:51.548Z
Selenium Website E2E Tests,TC_SEL_128,A11y: Tab Order - Sign In Third,Selector: #login-button | Action: Tab moves focus to Sign In button,Step executes successfully in browser,Status: Pass | Error: None | Duration: 27ms,Pass,2026-06-19T04:50:51.603Z
Selenium Website E2E Tests,TC_SEL_129,A11y: Enter Key Submits Form,Selector: form | Action: Pressing Enter while focused on button submits form,Step executes successfully in browser,Status: Pass | Error: None | Duration: 61ms,Pass,2026-06-19T04:50:51.639Z
Selenium Website E2E Tests,TC_SEL_130,A11y: Email Field has aria-label,Selector: #email | Action: Assert aria-label or aria-labelledby is set,Step executes successfully in browser,Status: Pass | Error: None | Duration: 36ms,Pass,2026-06-19T04:50:51.718Z
Selenium Website E2E Tests,TC_SEL_131,A11y: Password Field has aria-label,Selector: #password | Action: Assert aria-label or aria-labelledby is set,Step executes successfully in browser,Status: Pass | Error: None | Duration: 46ms,Pass,2026-06-19T04:50:51.759Z
Selenium Website E2E Tests,TC_SEL_132,A11y: Button has role=button,Selector: #login-button | Action: Assert button element or role='button' is correct,Step executes successfully in browser,Status: Pass | Error: None | Duration: 57ms,Pass,2026-06-19T04:50:51.820Z
Selenium Website E2E Tests,TC_SEL_133,A11y: Error Message aria-live,Selector: .error-msg | Action: Assert error message has aria-live='polite' or 'assertive',Step executes successfully in browser,Status: Pass | Error: None | Duration: 64ms,Pass,2026-06-19T04:50:51.889Z
Selenium Website E2E Tests,TC_SEL_134,A11y: Color Contrast - Sign In Button,Selector: #login-button | Action: Check button text has >= 4.5:1 contrast ratio,Step executes successfully in browser,Status: Pass | Error: None | Duration: 63ms,Pass,2026-06-19T04:50:51.964Z
Selenium Website E2E Tests,TC_SEL_135,A11y: Color Contrast - Error Text,Selector: .text-red-500 | Action: Check error text color contrast meets WCAG AA,Step executes successfully in browser,Status: Pass | Error: None | Duration: 55ms,Pass,2026-06-19T04:50:52.042Z
Selenium Website E2E Tests,TC_SEL_136,A11y: Image Alt Text - Logo,Selector: img.logo | Action: Assert logo image has meaningful alt attribute,Step executes successfully in browser,Status: Pass | Error: None | Duration: 30ms,Pass,2026-06-19T04:50:52.111Z
Selenium Website E2E Tests,TC_SEL_137,A11y: Form Has fieldset/legend,Selector: form | Action: Check fieldset or heading groups form fields semantically,Step executes successfully in browser,Status: Pass | Error: None | Duration: 21ms,Pass,2026-06-19T04:50:52.161Z
Selenium Website E2E Tests,TC_SEL_138,A11y: Skip Navigation Link,Selector: a.skip-nav | Action: Check skip-to-content link for screen reader users,Step executes successfully in browser,Status: Pass | Error: None | Duration: 38ms,Pass,2026-06-19T04:50:52.200Z
Selenium Website E2E Tests,TC_SEL_139,A11y: Page Has Single H1,Selector: h1 | Action: Assert exactly one H1 heading on sign-in page,Step executes successfully in browser,Status: Pass | Error: None | Duration: 51ms,Pass,2026-06-19T04:50:52.245Z
Selenium Website E2E Tests,TC_SEL_140,A11y: Language Attribute on HTML,Selector: html[lang] | Action: Assert lang='en' or equivalent on <html> element,Step executes successfully in browser,Status: Pass | Error: None | Duration: 16ms,Pass,2026-06-19T04:50:52.313Z
Selenium Website E2E Tests,TC_SEL_141,A11y: Focus Visible on All Inputs,"Selector: #email, #password, #login-button | Action: Assert CSS focus ring visible on all interactive elements",Step executes successfully in browser,Status: Pass | Error: None | Duration: 68ms,Pass,2026-06-19T04:50:52.344Z
Selenium Website E2E Tests,TC_SEL_142,A11y: Error Message Role Alert,Selector: .error-msg | Action: Assert role='alert' on error message container,Step executes successfully in browser,Status: Pass | Error: None | Duration: 74ms,Pass,2026-06-19T04:50:52.431Z
Selenium Website E2E Tests,TC_SEL_143,A11y: Password Toggle Accessible,Selector: #password-toggle | Action: Verify show/hide password toggle has aria-label,Step executes successfully in browser,Status: Pass | Error: None | Duration: 64ms,Pass,2026-06-19T04:50:52.513Z
Selenium Website E2E Tests,TC_SEL_144,A11y: Form Submit on Enter,Selector: #email | Action: Pressing Enter in email field should submit (or move to password),Step executes successfully in browser,Status: Pass | Error: None | Duration: 71ms,Pass,2026-06-19T04:50:52.582Z
Selenium Website E2E Tests,TC_SEL_145,A11y: Loading State Announced,Selector: .spinner | Action: Assert aria-busy='true' on loading spinner,Step executes successfully in browser,Status: Pass | Error: None | Duration: 63ms,Pass,2026-06-19T04:50:52.660Z
Selenium Website E2E Tests,TC_SEL_146,Perf: Page Load Time < 3s,Selector: window.performance.timing | Action: Assert page fully loads in under 3000ms,Step executes successfully in browser,Status: Pass | Error: None | Duration: 346ms,Pass,2026-06-19T04:50:52.729Z
Selenium Website E2E Tests,TC_SEL_147,Perf: First Contentful Paint < 1.5s,Selector: performance.getEntriesByType | Action: FCP should be under 1500ms,Step executes successfully in browser,Status: Pass | Error: None | Duration: 152ms,Pass,2026-06-19T04:50:53.092Z
Selenium Website E2E Tests,TC_SEL_148,Perf: Time to Interactive < 3.5s,Selector: window.performance | Action: TTI should be under 3500ms,Step executes successfully in browser,Status: Pass | Error: None | Duration: 200ms,Pass,2026-06-19T04:50:53.264Z
Selenium Website E2E Tests,TC_SEL_149,Perf: No Render Blocking Resources,Selector: document.styleSheets / scripts | Action: Check for render-blocking CSS/JS in <head>,Step executes successfully in browser,Status: Pass | Error: None | Duration: 194ms,Pass,2026-06-19T04:50:53.478Z
Selenium Website E2E Tests,TC_SEL_150,Perf: Images are Optimized,Selector: img tags | Action: Assert all images use WebP or compressed format,Step executes successfully in browser,Status: Pass | Error: None | Duration: 225ms,Pass,2026-06-19T04:50:53.686Z
Selenium Website E2E Tests,TC_SEL_151,Perf: JavaScript Bundle Size < 500KB,Selector: Network panel | Action: Assert main JS bundle is under 500KB,Step executes successfully in browser,Status: Pass | Error: None | Duration: 79ms,Pass,2026-06-19T04:50:53.916Z
Selenium Website E2E Tests,TC_SEL_152,Perf: CSS Size < 100KB,Selector: Network panel | Action: Assert main CSS file is under 100KB,Step executes successfully in browser,Status: Pass | Error: None | Duration: 241ms,Pass,2026-06-19T04:50:54.011Z
Selenium Website E2E Tests,TC_SEL_153,Perf: HTTP/2 Protocol Used,Selector: Network panel | Action: Assert API calls use HTTP/2 protocol,Step executes successfully in browser,Status: Pass | Error: None | Duration: 167ms,Pass,2026-06-19T04:50:54.269Z
Selenium Website E2E Tests,TC_SEL_154,Perf: Gzip Compression Enabled,Selector: Response headers Content-Encoding | Action: Assert server responds with gzip or br encoding,Step executes successfully in browser,Status: Pass | Error: None | Duration: 230ms,Pass,2026-06-19T04:50:54.445Z
Selenium Website E2E Tests,TC_SEL_155,Perf: Browser Cache Headers Set,Selector: Cache-Control headers | Action: Assert static assets have cache-control headers,Step executes successfully in browser,Status: Pass | Error: None | Duration: 207ms,Pass,2026-06-19T04:50:54.683Z
Selenium Website E2E Tests,TC_SEL_156,Perf: No Mixed Content Warnings,Selector: window.location.protocol | Action: Assert page uses HTTPS with no HTTP sub-resources,Step executes successfully in browser,Status: Pass | Error: None | Duration: 327ms,Pass,2026-06-19T04:50:54.908Z
Selenium Website E2E Tests,TC_SEL_157,Perf: Total HTTP Requests < 30,Selector: Network panel | Action: Assert sign-in page makes fewer than 30 HTTP requests,Step executes successfully in browser,Status: Pass | Error: None | Duration: 206ms,Pass,2026-06-19T04:50:55.250Z
Selenium Website E2E Tests,TC_SEL_158,Perf: DOM Nodes < 1500,Selector: document.querySelectorAll('*').length | Action: Assert DOM has fewer than 1500 elements,Step executes successfully in browser,Status: Pass | Error: None | Duration: 194ms,Pass,2026-06-19T04:50:55.461Z
Selenium Website E2E Tests,TC_SEL_159,Perf: No Memory Leaks - Initial,Selector: window.performance.memory | Action: Assert JS heap size is within expected range,Step executes successfully in browser,Status: Pass | Error: None | Duration: 129ms,Pass,2026-06-19T04:50:55.671Z
Selenium Website E2E Tests,TC_SEL_160,Perf: Service Worker Not Blocking Load,Selector: navigator.serviceWorker | Action: Assert SW doesn't delay first paint,Step executes successfully in browser,Status: Pass | Error: None | Duration: 348ms,Pass,2026-06-19T04:50:55.807Z
Selenium Website E2E Tests,TC_SEL_161,Browser: Chrome 124 Windows,Selector: userAgent: Chrome 124 Windows | Action: Load sign-in page on Chrome 124 Windows — verify layout and login flow work correctly,Step executes successfully in browser,Status: Pass | Error: None | Duration: 1650ms,Pass,2026-06-19T04:50:56.174Z
Selenium Website E2E Tests,TC_SEL_162,Browser: Chrome 124 macOS,Selector: userAgent: Chrome 124 macOS | Action: Load sign-in page on Chrome 124 macOS — verify layout and login flow work correctly,Step executes successfully in browser,Status: Pass | Error: None | Duration: 3125ms,Pass,2026-06-19T04:50:57.841Z
Selenium Website E2E Tests,TC_SEL_163,Browser: Firefox 125 Windows,Selector: userAgent: Firefox 125 Windows | Action: Load sign-in page on Firefox 125 Windows — verify layout and login flow work correctly,Step executes successfully in browser,Status: Pass | Error: None | Duration: 1464ms,Pass,2026-06-19T04:51:00.982Z
Selenium Website E2E Tests,TC_SEL_164,Browser: Firefox 125 macOS,Selector: userAgent: Firefox 125 macOS | Action: Load sign-in page on Firefox 125 macOS — verify layout and login flow work correctly,Step executes successfully in browser,Status: Pass | Error: None | Duration: 2090ms,Pass,2026-06-19T04:51:02.454Z
